Linha,350
Tabela,008-1
num,ponto,horario
150899,TERMINAL PINHEIRINHO,05:40
130993,ESTACAO ATUBA,06:19
150899,TERMINAL PINHEIRINHO,06:58
130993,ESTACAO ATUBA,07:38
150899,TERMINAL PINHEIRINHO,08:18
