Linha,350
Tabela,009-1
num,ponto,horario
130993,ESTACAO ATUBA,05:45
150899,TERMINAL PINHEIRINHO,06:25
130993,ESTACAO ATUBA,07:05
150899,TERMINAL PINHEIRINHO,07:45
130993,ESTACAO ATUBA,08:25
