Linha,350
Tabela,004-1
num,ponto,horario
150899,TERMINAL PINHEIRINHO,05:27
130993,ESTACAO ATUBA,06:05
150899,TERMINAL PINHEIRINHO,06:45
130993,ESTACAO ATUBA,07:25
150899,TERMINAL PINHEIRINHO,08:05
130993,ESTACAO ATUBA,08:45
