Linha,350
Tabela,005-1
num,ponto,horario
130993,ESTACAO ATUBA,05:32
150899,TERMINAL PINHEIRINHO,06:12
130993,ESTACAO ATUBA,06:52
150899,TERMINAL PINHEIRINHO,07:32
130993,ESTACAO ATUBA,08:12
150899,TERMINAL PINHEIRINHO,08:52
