Linha,876
Tabela,003-1
num,ponto,horario
190069,BAIRRO SAVOIA,06:12
101004,PRACA TIRADENTES,06:48
190069,BAIRRO SAVOIA,07:26
101004,PRACA TIRADENTES,08:15
190069,BAIRRO SAVOIA,08:54
