Linha,502
Tabela,006
num,ponto,horario
106101,TERMINAL SITIO CERCADO,05:36
105702,TERMINAL PINHEIRINHO,05:50
105801,TERMINAL PORTAO,06:04
105502,TERMINAL HAUER,06:24
104301,TERMINAL BOQUEIRAO,06:36
106101,TERMINAL SITIO CERCADO,06:54
105702,TERMINAL PINHEIRINHO,07:07
105801,TERMINAL PORTAO,07:21
105502,TERMINAL HAUER,07:44
104301,TERMINAL BOQUEIRAO,07:56
106101,TERMINAL SITIO CERCADO,08:17
105702,TERMINAL PINHEIRINHO,08:30
105801,TERMINAL PORTAO,08:45
105502,TERMINAL HAUER,09:07
104301,TERMINAL BOQUEIRAO,09:19
106101,TERMINAL SITIO CERCADO,09:36
105702,TERMINAL PINHEIRINHO,09:49
105801,TERMINAL PORTAO,10:03
105502,TERMINAL HAUER,10:26
104301,TERMINAL BOQUEIRAO,10:38
106101,TERMINAL SITIO CERCADO,10:57
105702,TERMINAL PINHEIRINHO,11:10
105801,TERMINAL PORTAO,11:24
105502,TERMINAL HAUER,11:47
104301,TERMINAL BOQUEIRAO,11:59
106101,TERMINAL SITIO CERCADO,12:18
105702,TERMINAL PINHEIRINHO,12:31
105801,TERMINAL PORTAO,12:45
105502,TERMINAL HAUER,13:08
104301,TERMINAL BOQUEIRAO,13:20
106101,TERMINAL SITIO CERCADO,13:39
105702,TERMINAL PINHEIRINHO,13:52
105801,TERMINAL PORTAO,14:06
105502,TERMINAL HAUER,14:29
104301,TERMINAL BOQUEIRAO,14:41
106101,TERMINAL SITIO CERCADO,15:00
105702,TERMINAL PINHEIRINHO,15:13
105801,TERMINAL PORTAO,15:27
105502,TERMINAL HAUER,15:50
104301,TERMINAL BOQUEIRAO,16:02
106101,TERMINAL SITIO CERCADO,16:21
105702,TERMINAL PINHEIRINHO,16:34
105801,TERMINAL PORTAO,16:48
105502,TERMINAL HAUER,17:10
104301,TERMINAL BOQUEIRAO,17:23
106101,TERMINAL SITIO CERCADO,17:45
105702,TERMINAL PINHEIRINHO,17:57
105801,TERMINAL PORTAO,18:11
105502,TERMINAL HAUER,18:34
104301,TERMINAL BOQUEIRAO,18:46
106101,TERMINAL SITIO CERCADO,19:05
105702,TERMINAL PINHEIRINHO,19:18
105801,TERMINAL PORTAO,19:33
105502,TERMINAL HAUER,19:55
104301,TERMINAL BOQUEIRAO,20:07
