Linha,502
Tabela,013
num,ponto,horario
106101,TERMINAL SITIO CERCADO,06:44
105702,TERMINAL PINHEIRINHO,06:57
105801,TERMINAL PORTAO,07:11
105502,TERMINAL HAUER,07:34
104301,TERMINAL BOQUEIRAO,07:46
106101,TERMINAL SITIO CERCADO,08:05
105702,TERMINAL PINHEIRINHO,08:18
105801,TERMINAL PORTAO,08:33
105502,TERMINAL HAUER,08:55
104301,TERMINAL BOQUEIRAO,09:07
106101,TERMINAL SITIO CERCADO,09:24
105702,TERMINAL PINHEIRINHO,09:37
105801,TERMINAL PORTAO,09:51
105502,TERMINAL HAUER,10:14
104301,TERMINAL BOQUEIRAO,10:26
106101,TERMINAL SITIO CERCADO,10:45
105702,TERMINAL PINHEIRINHO,10:58
105801,TERMINAL PORTAO,11:12
105502,TERMINAL HAUER,11:35
104301,TERMINAL BOQUEIRAO,11:47
106101,TERMINAL SITIO CERCADO,12:06
105702,TERMINAL PINHEIRINHO,12:19
105801,TERMINAL PORTAO,12:33
105502,TERMINAL HAUER,12:56
104301,TERMINAL BOQUEIRAO,13:08
106101,TERMINAL SITIO CERCADO,13:27
105702,TERMINAL PINHEIRINHO,13:40
105801,TERMINAL PORTAO,13:54
105502,TERMINAL HAUER,14:17
104301,TERMINAL BOQUEIRAO,14:29
106101,TERMINAL SITIO CERCADO,14:48
105702,TERMINAL PINHEIRINHO,15:01
105801,TERMINAL PORTAO,15:15
105502,TERMINAL HAUER,15:38
104301,TERMINAL BOQUEIRAO,15:50
106101,TERMINAL SITIO CERCADO,16:09
105702,TERMINAL PINHEIRINHO,16:22
105801,TERMINAL PORTAO,16:36
105502,TERMINAL HAUER,16:59
104301,TERMINAL BOQUEIRAO,17:11
106101,TERMINAL SITIO CERCADO,17:32
105702,TERMINAL PINHEIRINHO,17:44
105801,TERMINAL PORTAO,17:58
105502,TERMINAL HAUER,18:21
104301,TERMINAL BOQUEIRAO,18:33
106101,TERMINAL SITIO CERCADO,18:52
105702,TERMINAL PINHEIRINHO,19:06
105801,TERMINAL PORTAO,19:20
105502,TERMINAL HAUER,19:42
104301,TERMINAL BOQUEIRAO,19:55
106101,TERMINAL SITIO CERCADO,20:12
105702,TERMINAL PINHEIRINHO,20:25
105801,TERMINAL PORTAO,20:39
105502,TERMINAL HAUER,20:59
104301,TERMINAL BOQUEIRAO,21:11
106101,TERMINAL SITIO CERCADO,21:29
105702,TERMINAL PINHEIRINHO,21:42
105801,TERMINAL PORTAO,21:56
105502,TERMINAL HAUER,22:16
104301,TERMINAL BOQUEIRAO,22:28
106101,TERMINAL SITIO CERCADO,22:46
105702,TERMINAL PINHEIRINHO,22:59
105801,TERMINAL PORTAO,23:13
105502,TERMINAL HAUER,23:33
104301,TERMINAL BOQUEIRAO,23:45
106101,TERMINAL SITIO CERCADO,00:03
