Linha,658
Tabela,005
num,ponto,horario
105004,TERMINAL CAIUA,05:36
104808,TERMINAL CAPAO RASO,06:13
105004,TERMINAL CAIUA,06:46
104808,TERMINAL CAPAO RASO,07:23
105004,TERMINAL CAIUA,07:56
104808,TERMINAL CAPAO RASO,08:33
105004,TERMINAL CAIUA,09:10
104808,TERMINAL CAPAO RASO,09:47
105004,TERMINAL CAIUA,10:22
104808,TERMINAL CAPAO RASO,10:59
105004,TERMINAL CAIUA,11:34
104808,TERMINAL CAPAO RASO,12:11
105004,TERMINAL CAIUA,12:49
104808,TERMINAL CAPAO RASO,13:26
105004,TERMINAL CAIUA,14:04
104808,TERMINAL CAPAO RASO,14:41
105004,TERMINAL CAIUA,15:19
104808,TERMINAL CAPAO RASO,15:56
105004,TERMINAL CAIUA,16:34
104808,TERMINAL CAPAO RASO,17:11
105004,TERMINAL CAIUA,17:49
104808,TERMINAL CAPAO RASO,18:26
105004,TERMINAL CAIUA,19:04
104808,TERMINAL CAPAO RASO,19:41
105004,TERMINAL CAIUA,20:26
104808,TERMINAL CAPAO RASO,21:02
105004,TERMINAL CAIUA,21:39
104808,TERMINAL CAPAO RASO,22:14
105004,TERMINAL CAIUA,22:51
104808,TERMINAL CAPAO RASO,23:26
