Linha,658
Tabela,001
num,ponto,horario
105004,TERMINAL CAIUA,05:08
104808,TERMINAL CAPAO RASO,05:45
105004,TERMINAL CAIUA,06:18
104808,TERMINAL CAPAO RASO,06:55
105004,TERMINAL CAIUA,07:28
104808,TERMINAL CAPAO RASO,08:05
105004,TERMINAL CAIUA,08:47
104808,TERMINAL CAPAO RASO,09:24
105004,TERMINAL CAIUA,09:58
104808,TERMINAL CAPAO RASO,10:35
105004,TERMINAL CAIUA,11:10
104808,TERMINAL CAPAO RASO,11:47
105004,TERMINAL CAIUA,12:24
104808,TERMINAL CAPAO RASO,13:01
105004,TERMINAL CAIUA,13:39
104808,TERMINAL CAPAO RASO,14:16
105004,TERMINAL CAIUA,14:54
104808,TERMINAL CAPAO RASO,15:31
105004,TERMINAL CAIUA,16:09
104808,TERMINAL CAPAO RASO,16:46
105004,TERMINAL CAIUA,17:24
104808,TERMINAL CAPAO RASO,18:01
105004,TERMINAL CAIUA,18:39
104808,TERMINAL CAPAO RASO,19:16
105004,TERMINAL CAIUA,19:54
104808,TERMINAL CAPAO RASO,20:31
105004,TERMINAL CAIUA,21:03
104808,TERMINAL CAPAO RASO,21:38
105004,TERMINAL CAIUA,22:15
104808,TERMINAL CAPAO RASO,22:50
105004,TERMINAL CAIUA,23:27
104808,TERMINAL CAPAO RASO,00:02
