Linha,468
Tabela,001
num,ponto,horario
140768,RUA AVIADOR ARMIN BUHRER INICIO,05:25
140630,BAIRRO JARDIM CENTAURO,05:26
102020,PRACA RUI BARBOSA,06:05
140630,BAIRRO JARDIM CENTAURO,06:43
102020,PRACA RUI BARBOSA,07:31
140630,BAIRRO JARDIM CENTAURO,08:09
102020,PRACA RUI BARBOSA,09:01
140630,BAIRRO JARDIM CENTAURO,09:41
102020,PRACA RUI BARBOSA,10:21
140630,BAIRRO JARDIM CENTAURO,11:01
102020,PRACA RUI BARBOSA,11:41
140630,BAIRRO JARDIM CENTAURO,12:21
102020,PRACA RUI BARBOSA,13:01
140630,BAIRRO JARDIM CENTAURO,13:41
102020,PRACA RUI BARBOSA,14:21
140630,BAIRRO JARDIM CENTAURO,15:01
102020,PRACA RUI BARBOSA,15:41
140630,BAIRRO JARDIM CENTAURO,16:29
102020,PRACA RUI BARBOSA,17:11
140630,BAIRRO JARDIM CENTAURO,17:57
102020,PRACA RUI BARBOSA,18:39
140630,BAIRRO JARDIM CENTAURO,19:21
102020,PRACA RUI BARBOSA,19:59
140630,BAIRRO JARDIM CENTAURO,20:33
102020,PRACA RUI BARBOSA,21:09
140630,BAIRRO JARDIM CENTAURO,21:45
102020,PRACA RUI BARBOSA,22:21
140630,BAIRRO JARDIM CENTAURO,22:56
102020,PRACA RUI BARBOSA,23:30
