Linha,303
Tabela,002
num,ponto,horario
104601,TERMINAL CAMPO COMPRIDO,05:28
108169,ESTACAO TUBO R. BARBOSA/LESTE,05:56
105101,TERMINAL CENTENARIO,06:32
108030,ESTACAO TUBO R.BARBOSA/OESTE,07:06
104601,TERMINAL CAMPO COMPRIDO,07:38
108169,ESTACAO TUBO R. BARBOSA/LESTE,08:06
105101,TERMINAL CENTENARIO,08:42
108030,ESTACAO TUBO R.BARBOSA/OESTE,09:16
104601,TERMINAL CAMPO COMPRIDO,09:48
108169,ESTACAO TUBO R. BARBOSA/LESTE,10:16
105101,TERMINAL CENTENARIO,10:52
108030,ESTACAO TUBO R.BARBOSA/OESTE,11:26
104601,TERMINAL CAMPO COMPRIDO,11:58
108169,ESTACAO TUBO R. BARBOSA/LESTE,12:26
105101,TERMINAL CENTENARIO,13:02
108030,ESTACAO TUBO R.BARBOSA/OESTE,13:36
104601,TERMINAL CAMPO COMPRIDO,14:08
108169,ESTACAO TUBO R. BARBOSA/LESTE,14:36
105101,TERMINAL CENTENARIO,15:11
108030,ESTACAO TUBO R.BARBOSA/OESTE,15:42
104601,TERMINAL CAMPO COMPRIDO,16:13
108169,ESTACAO TUBO R. BARBOSA/LESTE,16:40
105101,TERMINAL CENTENARIO,17:16
108030,ESTACAO TUBO R.BARBOSA/OESTE,17:50
104601,TERMINAL CAMPO COMPRIDO,18:21
108169,ESTACAO TUBO R. BARBOSA/LESTE,18:48
105101,TERMINAL CENTENARIO,19:24
108030,ESTACAO TUBO R.BARBOSA/OESTE,19:57
104601,TERMINAL CAMPO COMPRIDO,20:29
108169,ESTACAO TUBO R. BARBOSA/LESTE,20:56
105101,TERMINAL CENTENARIO,21:31
108030,ESTACAO TUBO R.BARBOSA/OESTE,22:01
104601,TERMINAL CAMPO COMPRIDO,22:31
108169,ESTACAO TUBO R. BARBOSA/LESTE,22:57
105101,TERMINAL CENTENARIO,23:31
108030,ESTACAO TUBO R.BARBOSA/OESTE,23:59
