Linha,710
Tabela,001
num,ponto,horario
105304,TERM.FAZ./P.BELO,05:35
105313,TERM.FAZ./STA.AMELIA,05:57
180442,BAIRRO SANTA AMELIA,06:04
105304,TERM.FAZ./P.BELO,06:12
105313,TERM.FAZ./STA.AMELIA,06:35
180442,BAIRRO SANTA AMELIA,06:42
105304,TERM.FAZ./P.BELO,06:50
105313,TERM.FAZ./STA.AMELIA,07:13
180442,BAIRRO SANTA AMELIA,07:20
105304,TERM.FAZ./P.BELO,07:28
105313,TERM.FAZ./STA.AMELIA,07:51
180442,BAIRRO SANTA AMELIA,07:58
105304,TERM.FAZ./P.BELO,08:06
105313,TERM.FAZ./STA.AMELIA,08:30
180442,BAIRRO SANTA AMELIA,08:37
105304,TERM.FAZ./P.BELO,08:45
105313,TERM.FAZ./STA.AMELIA,09:10
180442,BAIRRO SANTA AMELIA,09:17
105304,TERM.FAZ./P.BELO,09:25
105313,TERM.FAZ./STA.AMELIA,09:50
180442,BAIRRO SANTA AMELIA,09:57
105304,TERM.FAZ./P.BELO,10:05
105313,TERM.FAZ./STA.AMELIA,10:30
180442,BAIRRO SANTA AMELIA,10:37
105304,TERM.FAZ./P.BELO,10:46
105313,TERM.FAZ./STA.AMELIA,11:11
180442,BAIRRO SANTA AMELIA,11:18
105304,TERM.FAZ./P.BELO,11:28
105313,TERM.FAZ./STA.AMELIA,11:53
180442,BAIRRO SANTA AMELIA,12:00
105304,TERM.FAZ./P.BELO,12:10
105313,TERM.FAZ./STA.AMELIA,12:35
180442,BAIRRO SANTA AMELIA,12:42
105304,TERM.FAZ./P.BELO,12:52
105313,TERM.FAZ./STA.AMELIA,13:17
180442,BAIRRO SANTA AMELIA,13:24
105304,TERM.FAZ./P.BELO,13:34
105313,TERM.FAZ./STA.AMELIA,13:59
180442,BAIRRO SANTA AMELIA,14:06
105304,TERM.FAZ./P.BELO,14:16
105313,TERM.FAZ./STA.AMELIA,14:41
180442,BAIRRO SANTA AMELIA,14:48
105304,TERM.FAZ./P.BELO,14:58
105313,TERM.FAZ./STA.AMELIA,15:23
180442,BAIRRO SANTA AMELIA,15:30
105304,TERM.FAZ./P.BELO,15:39
105313,TERM.FAZ./STA.AMELIA,16:04
180442,BAIRRO SANTA AMELIA,16:11
105304,TERM.FAZ./P.BELO,16:19
105313,TERM.FAZ./STA.AMELIA,16:44
180442,BAIRRO SANTA AMELIA,16:51
105304,TERM.FAZ./P.BELO,16:59
105313,TERM.FAZ./STA.AMELIA,17:24
180442,BAIRRO SANTA AMELIA,17:31
105304,TERM.FAZ./P.BELO,17:39
105313,TERM.FAZ./STA.AMELIA,18:04
180442,BAIRRO SANTA AMELIA,18:11
105304,TERM.FAZ./P.BELO,18:19
105313,TERM.FAZ./STA.AMELIA,18:44
180442,BAIRRO SANTA AMELIA,18:51
105304,TERM.FAZ./P.BELO,18:59
105313,TERM.FAZ./STA.AMELIA,19:24
180442,BAIRRO SANTA AMELIA,19:31
105304,TERM.FAZ./P.BELO,19:39
105313,TERM.FAZ./STA.AMELIA,20:04
180442,BAIRRO SANTA AMELIA,20:11
105304,TERM.FAZ./P.BELO,20:19
105313,TERM.FAZ./STA.AMELIA,20:44
180442,BAIRRO SANTA AMELIA,20:51
105304,TERM.FAZ./P.BELO,20:59
105313,TERM.FAZ./STA.AMELIA,21:24
180442,BAIRRO SANTA AMELIA,21:31
105304,TERM.FAZ./P.BELO,21:39
105313,TERM.FAZ./STA.AMELIA,22:04
180442,BAIRRO SANTA AMELIA,22:11
105304,TERM.FAZ./P.BELO,22:19
105313,TERM.FAZ./STA.AMELIA,22:44
180442,BAIRRO SANTA AMELIA,22:51
105304,TERM.FAZ./P.BELO,22:59
105313,TERM.FAZ./STA.AMELIA,23:24
180442,BAIRRO SANTA AMELIA,23:31
105304,TERM.FAZ./P.BELO,23:39
105313,TERM.FAZ./STA.AMELIA,00:04
180442,BAIRRO SANTA AMELIA,00:11
105304,TERM.FAZ./P.BELO,00:19
