Linha,541
Tabela,001
num,ponto,horario
106103,TERMINAL SITIO CERCADO,04:42
160115,BAIRRO NOVO A,04:52
106103,TERMINAL SITIO CERCADO,05:05
160115,BAIRRO NOVO A,05:19
106103,TERMINAL SITIO CERCADO,05:35
160115,BAIRRO NOVO A,05:49
106103,TERMINAL SITIO CERCADO,06:05
160115,BAIRRO NOVO A,06:19
106103,TERMINAL SITIO CERCADO,06:35
160115,BAIRRO NOVO A,06:49
106103,TERMINAL SITIO CERCADO,07:05
160115,BAIRRO NOVO A,07:19
106103,TERMINAL SITIO CERCADO,07:35
160115,BAIRRO NOVO A,07:49
106103,TERMINAL SITIO CERCADO,08:05
160115,BAIRRO NOVO A,08:19
106103,TERMINAL SITIO CERCADO,08:36
160115,BAIRRO NOVO A,08:48
106103,TERMINAL SITIO CERCADO,09:03
160115,BAIRRO NOVO A,09:17
106103,TERMINAL SITIO CERCADO,09:33
160115,BAIRRO NOVO A,09:47
106103,TERMINAL SITIO CERCADO,10:03
160115,BAIRRO NOVO A,10:17
106103,TERMINAL SITIO CERCADO,10:33
160115,BAIRRO NOVO A,10:47
106103,TERMINAL SITIO CERCADO,11:03
160115,BAIRRO NOVO A,11:17
106103,TERMINAL SITIO CERCADO,11:33
160115,BAIRRO NOVO A,11:47
106103,TERMINAL SITIO CERCADO,12:03
160115,BAIRRO NOVO A,12:17
106103,TERMINAL SITIO CERCADO,12:33
160115,BAIRRO NOVO A,12:47
106103,TERMINAL SITIO CERCADO,13:03
160115,BAIRRO NOVO A,13:17
106103,TERMINAL SITIO CERCADO,13:33
160115,BAIRRO NOVO A,13:47
106103,TERMINAL SITIO CERCADO,14:03
160115,BAIRRO NOVO A,14:17
106103,TERMINAL SITIO CERCADO,14:33
160115,BAIRRO NOVO A,14:47
106103,TERMINAL SITIO CERCADO,15:03
160115,BAIRRO NOVO A,15:17
106103,TERMINAL SITIO CERCADO,15:33
160115,BAIRRO NOVO A,15:47
106103,TERMINAL SITIO CERCADO,16:03
160115,BAIRRO NOVO A,16:17
106103,TERMINAL SITIO CERCADO,16:35
160115,BAIRRO NOVO A,16:49
106103,TERMINAL SITIO CERCADO,17:05
160115,BAIRRO NOVO A,17:19
106103,TERMINAL SITIO CERCADO,17:35
160115,BAIRRO NOVO A,17:49
106103,TERMINAL SITIO CERCADO,18:05
160115,BAIRRO NOVO A,18:19
106103,TERMINAL SITIO CERCADO,18:35
160115,BAIRRO NOVO A,18:49
106103,TERMINAL SITIO CERCADO,19:05
160115,BAIRRO NOVO A,19:19
106103,TERMINAL SITIO CERCADO,19:35
160115,BAIRRO NOVO A,19:49
106103,TERMINAL SITIO CERCADO,20:05
160115,BAIRRO NOVO A,20:19
106103,TERMINAL SITIO CERCADO,20:35
160115,BAIRRO NOVO A,20:48
106103,TERMINAL SITIO CERCADO,21:03
160115,BAIRRO NOVO A,21:16
106103,TERMINAL SITIO CERCADO,21:31
160115,BAIRRO NOVO A,21:44
106103,TERMINAL SITIO CERCADO,21:59
160115,BAIRRO NOVO A,22:12
106103,TERMINAL SITIO CERCADO,22:27
160115,BAIRRO NOVO A,22:40
106103,TERMINAL SITIO CERCADO,22:55
160115,BAIRRO NOVO A,23:08
106103,TERMINAL SITIO CERCADO,23:23
160115,BAIRRO NOVO A,23:36
106103,TERMINAL SITIO CERCADO,23:51
160115,BAIRRO NOVO A,00:04
