Linha,472
Tabela,002-2
num,ponto,horario
102024,PRACA RUI BARBOSA,16:40
140807,BAIRRO UBERABA,17:28
102024,PRACA RUI BARBOSA,18:16
140807,BAIRRO UBERABA,19:04
102024,PRACA RUI BARBOSA,19:52
