Linha,708
Tabela,003-1
num,ponto,horario
106117,TERMINAL SITIO CERCADO,05:48
171105,TERMINAL TATUQUARA,06:30
106117,TERMINAL SITIO CERCADO,07:18
171105,TERMINAL TATUQUARA,08:00
