Linha,304
Tabela,007
num,ponto,horario
109143,TUBO TERMINAL PINHAIS,05:55
109054,TUBO NESTOR DE CASTRO,06:21
109043,TUBO CIC NORTE,06:47
109052,TUBO TIRADENTES,07:15
109143,TUBO TERMINAL PINHAIS,07:43
109054,TUBO NESTOR DE CASTRO,08:15
109043,TUBO CIC NORTE,08:45
109052,TUBO TIRADENTES,09:14
109143,TUBO TERMINAL PINHAIS,09:44
109054,TUBO NESTOR DE CASTRO,10:12
109043,TUBO CIC NORTE,10:41
109052,TUBO TIRADENTES,11:08
109143,TUBO TERMINAL PINHAIS,11:40
109054,TUBO NESTOR DE CASTRO,12:08
109043,TUBO CIC NORTE,12:37
109052,TUBO TIRADENTES,13:04
109143,TUBO TERMINAL PINHAIS,13:36
109054,TUBO NESTOR DE CASTRO,14:04
109043,TUBO CIC NORTE,14:33
109052,TUBO TIRADENTES,15:00
109143,TUBO TERMINAL PINHAIS,15:32
109054,TUBO NESTOR DE CASTRO,16:00
109043,TUBO CIC NORTE,16:30
109052,TUBO TIRADENTES,16:59
109143,TUBO TERMINAL PINHAIS,17:33
109054,TUBO NESTOR DE CASTRO,18:02
109043,TUBO CIC NORTE,18:34
109052,TUBO TIRADENTES,19:04
109143,TUBO TERMINAL PINHAIS,19:34
109054,TUBO NESTOR DE CASTRO,19:59
109043,TUBO CIC NORTE,20:25
109052,TUBO TIRADENTES,20:50
109143,TUBO TERMINAL PINHAIS,21:20
109054,TUBO NESTOR DE CASTRO,21:45
109043,TUBO CIC NORTE,22:11
109052,TUBO TIRADENTES,22:36
109143,TUBO TERMINAL PINHAIS,23:06
109054,TUBO NESTOR DE CASTRO,23:31
