Linha,304
Tabela,010-2
num,ponto,horario
109043,TUBO CIC NORTE,17:24
109052,TUBO TIRADENTES,17:54
109143,TUBO TERMINAL PINHAIS,18:36
109054,TUBO NESTOR DE CASTRO,19:07
