Linha,304
Tabela,019
num,ponto,horario
109143,TUBO TERMINAL PINHAIS,06:50
109054,TUBO NESTOR DE CASTRO,07:17
109043,TUBO CIC NORTE,07:45
109052,TUBO TIRADENTES,08:13
109143,TUBO TERMINAL PINHAIS,08:43
109054,TUBO NESTOR DE CASTRO,09:13
109043,TUBO CIC NORTE,09:44
109052,TUBO TIRADENTES,10:11
109143,TUBO TERMINAL PINHAIS,10:42
109054,TUBO NESTOR DE CASTRO,11:10
109043,TUBO CIC NORTE,11:39
109052,TUBO TIRADENTES,12:06
109143,TUBO TERMINAL PINHAIS,12:38
109054,TUBO NESTOR DE CASTRO,13:06
109043,TUBO CIC NORTE,13:35
109052,TUBO TIRADENTES,14:02
109143,TUBO TERMINAL PINHAIS,14:34
109054,TUBO NESTOR DE CASTRO,15:02
109043,TUBO CIC NORTE,15:30
109052,TUBO TIRADENTES,15:57
109143,TUBO TERMINAL PINHAIS,16:30
109054,TUBO NESTOR DE CASTRO,16:59
109043,TUBO CIC NORTE,17:31
109052,TUBO TIRADENTES,18:01
109143,TUBO TERMINAL PINHAIS,18:43
109054,TUBO NESTOR DE CASTRO,19:13
109043,TUBO CIC NORTE,19:39
109052,TUBO TIRADENTES,20:04
