Linha,304
Tabela,001-1
num,ponto,horario
109143,TUBO TERMINAL PINHAIS,05:25
109054,TUBO NESTOR DE CASTRO,05:50
109043,TUBO CIC NORTE,06:19
109052,TUBO TIRADENTES,06:45
109143,TUBO TERMINAL PINHAIS,07:13
109054,TUBO NESTOR DE CASTRO,07:41
109043,TUBO CIC NORTE,08:10
109052,TUBO TIRADENTES,08:38
