Linha,304
Tabela,021
num,ponto,horario
109043,TUBO CIC NORTE,16:40
109052,TUBO TIRADENTES,17:10
109143,TUBO TERMINAL PINHAIS,17:47
109054,TUBO NESTOR DE CASTRO,18:17
109043,TUBO CIC NORTE,18:48
109052,TUBO TIRADENTES,19:18
109143,TUBO TERMINAL PINHAIS,19:51
109054,TUBO NESTOR DE CASTRO,20:16
109043,TUBO CIC NORTE,20:42
109052,TUBO TIRADENTES,21:07
109143,TUBO TERMINAL PINHAIS,21:37
109054,TUBO NESTOR DE CASTRO,22:02
109043,TUBO CIC NORTE,22:28
109052,TUBO TIRADENTES,22:53
109143,TUBO TERMINAL PINHAIS,23:23
109054,TUBO NESTOR DE CASTRO,23:48
