Linha,304
Tabela,011
num,ponto,horario
109143,TUBO TERMINAL PINHAIS,06:05
109054,TUBO NESTOR DE CASTRO,06:31
109043,TUBO CIC NORTE,06:58
109052,TUBO TIRADENTES,07:26
109143,TUBO TERMINAL PINHAIS,07:55
109054,TUBO NESTOR DE CASTRO,08:27
109043,TUBO CIC NORTE,08:59
109052,TUBO TIRADENTES,09:28
109143,TUBO TERMINAL PINHAIS,09:59
109054,TUBO NESTOR DE CASTRO,10:27
109043,TUBO CIC NORTE,10:56
109052,TUBO TIRADENTES,11:23
109143,TUBO TERMINAL PINHAIS,11:55
109054,TUBO NESTOR DE CASTRO,12:23
109043,TUBO CIC NORTE,12:52
109052,TUBO TIRADENTES,13:19
109143,TUBO TERMINAL PINHAIS,13:51
109054,TUBO NESTOR DE CASTRO,14:19
109043,TUBO CIC NORTE,14:48
109052,TUBO TIRADENTES,15:15
109143,TUBO TERMINAL PINHAIS,15:46
109054,TUBO NESTOR DE CASTRO,16:14
109043,TUBO CIC NORTE,16:46
109052,TUBO TIRADENTES,17:16
109143,TUBO TERMINAL PINHAIS,17:54
109054,TUBO NESTOR DE CASTRO,18:25
109043,TUBO CIC NORTE,18:55
109052,TUBO TIRADENTES,19:24
