Linha,060
Tabela,001
num,ponto,horario
105007,TERM. CAIUA SENT. PINHEIRINHO,05:30
105733,TERMINAL PINHEIRINHO,06:02
105010,TERM.CAIUA SENTIDO TERM.C.COMP,06:29
104616,TERMINAL CAMPO COMPRIDO,06:48
105007,TERM. CAIUA SENT. PINHEIRINHO,07:06
105733,TERMINAL PINHEIRINHO,07:37
105010,TERM.CAIUA SENTIDO TERM.C.COMP,08:05
104616,TERMINAL CAMPO COMPRIDO,08:24
105007,TERM. CAIUA SENT. PINHEIRINHO,08:42
105733,TERMINAL PINHEIRINHO,09:13
105010,TERM.CAIUA SENTIDO TERM.C.COMP,09:41
104616,TERMINAL CAMPO COMPRIDO,10:00
105007,TERM. CAIUA SENT. PINHEIRINHO,10:18
105733,TERMINAL PINHEIRINHO,10:49
105010,TERM.CAIUA SENTIDO TERM.C.COMP,11:17
104616,TERMINAL CAMPO COMPRIDO,11:36
105007,TERM. CAIUA SENT. PINHEIRINHO,11:54
105733,TERMINAL PINHEIRINHO,12:26
105010,TERM.CAIUA SENTIDO TERM.C.COMP,12:55
104616,TERMINAL CAMPO COMPRIDO,13:15
105007,TERM. CAIUA SENT. PINHEIRINHO,13:33
105733,TERMINAL PINHEIRINHO,14:06
105010,TERM.CAIUA SENTIDO TERM.C.COMP,14:37
104616,TERMINAL CAMPO COMPRIDO,14:58
105007,TERM. CAIUA SENT. PINHEIRINHO,15:16
105733,TERMINAL PINHEIRINHO,15:49
105010,TERM.CAIUA SENTIDO TERM.C.COMP,16:20
104616,TERMINAL CAMPO COMPRIDO,16:40
105007,TERM. CAIUA SENT. PINHEIRINHO,16:57
105733,TERMINAL PINHEIRINHO,17:30
105010,TERM.CAIUA SENTIDO TERM.C.COMP,18:01
104616,TERMINAL CAMPO COMPRIDO,18:21
105007,TERM. CAIUA SENT. PINHEIRINHO,18:38
105733,TERMINAL PINHEIRINHO,19:11
105010,TERM.CAIUA SENTIDO TERM.C.COMP,19:42
104616,TERMINAL CAMPO COMPRIDO,19:58
105007,TERM. CAIUA SENT. PINHEIRINHO,20:12
105733,TERMINAL PINHEIRINHO,20:39
105010,TERM.CAIUA SENTIDO TERM.C.COMP,21:05
104616,TERMINAL CAMPO COMPRIDO,21:22
105007,TERM. CAIUA SENT. PINHEIRINHO,21:36
105733,TERMINAL PINHEIRINHO,22:03
105010,TERM.CAIUA SENTIDO TERM.C.COMP,22:28
104616,TERMINAL CAMPO COMPRIDO,22:46
105007,TERM. CAIUA SENT. PINHEIRINHO,23:00
105733,TERMINAL PINHEIRINHO,23:27
105010,TERM.CAIUA SENTIDO TERM.C.COMP,23:57
