Linha,207
Tabela,004-1
num,ponto,horario
104412,TERMINAL CABRAL,05:57
103303,PRACA GENERAL OSORIO,06:23
104412,TERMINAL CABRAL,06:58
103303,PRACA GENERAL OSORIO,07:25
104412,TERMINAL CABRAL,07:58
