Linha,207
Tabela,002
num,ponto,horario
103303,PRACA GENERAL OSORIO,05:43
104412,TERMINAL CABRAL,06:12
103303,PRACA GENERAL OSORIO,06:37
104412,TERMINAL CABRAL,07:10
103303,PRACA GENERAL OSORIO,07:38
104412,TERMINAL CABRAL,08:12
103303,PRACA GENERAL OSORIO,08:44
104412,TERMINAL CABRAL,09:19
103303,PRACA GENERAL OSORIO,09:46
104412,TERMINAL CABRAL,10:19
103303,PRACA GENERAL OSORIO,10:46
104412,TERMINAL CABRAL,11:19
103303,PRACA GENERAL OSORIO,11:46
104412,TERMINAL CABRAL,12:20
103303,PRACA GENERAL OSORIO,12:48
104412,TERMINAL CABRAL,13:24
103303,PRACA GENERAL OSORIO,13:52
104412,TERMINAL CABRAL,14:25
103303,PRACA GENERAL OSORIO,14:52
104412,TERMINAL CABRAL,15:29
103303,PRACA GENERAL OSORIO,16:00
104412,TERMINAL CABRAL,16:35
103303,PRACA GENERAL OSORIO,17:04
104412,TERMINAL CABRAL,17:44
103303,PRACA GENERAL OSORIO,18:17
104412,TERMINAL CABRAL,18:58
103303,PRACA GENERAL OSORIO,19:28
