Linha,207
Tabela,007-1
num,ponto,horario
104412,TERMINAL CABRAL,06:46
103303,PRACA GENERAL OSORIO,07:13
104412,TERMINAL CABRAL,07:44
103303,PRACA GENERAL OSORIO,08:17
104412,TERMINAL CABRAL,08:49
