Linha,979
Tabela,011
num,ponto,horario
110093,RUA 24 HORAS,11:15
110212,MUSEU FERROVIARIO,11:24
140277,TEATRO PAIOL,11:33
140104,PARQUE JARDIM BOTANICO,11:45
110021,MERC.MUNICIPAL/RODOFERROVIARIA,11:54
110092,TEATRO GUAIRA/UNIV.FEDERAL PR,12:00
110001,PACO DA LIBERDADE,12:06
110002,MEMORIAL ARABE,12:11
120461,CENTRO CIVICO,12:14
120573,BOSQUE DO PAPA,12:18
120542,MUSEU OSCAR NIEMEYER,12:23
190419,BOSQUE ALEMAO,12:33
120543,UNIV.LIVRE DO MEIO AMBIENTE,12:39
120718,PQ.SAO LOURENCO (SENT.BARREIRINHA),12:47
120074,OPERA DE ARAME,12:51
120586,PARQUE TANGUA,12:57
190363,PARQUE TINGUI,13:04
190361,MEMORIAL UCRANIANO,13:08
190550,PORTAL ITALIANO,13:16
190969,SANTA FELICIDADE,13:26
190941,PARQUE BARIGUI,13:38
190211,TORRE PANORAMICA,13:43
110325,SETOR HISTORICO,13:51
101016,PRACA TIRADENTES,13:55
110206,RUA DAS FLORES,14:01
110093,RUA 24 HORAS,14:15
110212,MUSEU FERROVIARIO,14:24
140277,TEATRO PAIOL,14:33
140104,PARQUE JARDIM BOTANICO,14:45
110021,MERC.MUNICIPAL/RODOFERROVIARIA,14:54
110092,TEATRO GUAIRA/UNIV.FEDERAL PR,15:00
110001,PACO DA LIBERDADE,15:06
110002,MEMORIAL ARABE,15:11
120461,CENTRO CIVICO,15:14
120573,BOSQUE DO PAPA,15:18
120542,MUSEU OSCAR NIEMEYER,15:23
190419,BOSQUE ALEMAO,15:33
120543,UNIV.LIVRE DO MEIO AMBIENTE,15:39
120718,PQ.SAO LOURENCO (SENT.BARREIRINHA),15:47
120074,OPERA DE ARAME,15:51
120586,PARQUE TANGUA,15:57
190363,PARQUE TINGUI,16:04
190361,MEMORIAL UCRANIANO,16:08
190550,PORTAL ITALIANO,16:16
190969,SANTA FELICIDADE,16:26
190941,PARQUE BARIGUI,16:38
190211,TORRE PANORAMICA,16:43
110325,SETOR HISTORICO,16:51
101016,PRACA TIRADENTES,16:55
110206,RUA DAS FLORES,17:01
110093,RUA 24 HORAS,17:15
110212,MUSEU FERROVIARIO,17:24
140277,TEATRO PAIOL,17:33
140104,PARQUE JARDIM BOTANICO,17:45
110021,MERC.MUNICIPAL/RODOFERROVIARIA,17:54
110092,TEATRO GUAIRA/UNIV.FEDERAL PR,18:00
110001,PACO DA LIBERDADE,18:06
110002,MEMORIAL ARABE,18:11
120461,CENTRO CIVICO,18:14
120573,BOSQUE DO PAPA,18:18
120542,MUSEU OSCAR NIEMEYER,18:23
190419,BOSQUE ALEMAO,18:33
120543,UNIV.LIVRE DO MEIO AMBIENTE,18:39
120718,PQ.SAO LOURENCO (SENT.BARREIRINHA),18:47
120074,OPERA DE ARAME,18:51
120586,PARQUE TANGUA,18:57
190363,PARQUE TINGUI,19:04
190361,MEMORIAL UCRANIANO,19:08
190550,PORTAL ITALIANO,19:16
190969,SANTA FELICIDADE,19:26
190941,PARQUE BARIGUI,19:38
190211,TORRE PANORAMICA,19:43
110325,SETOR HISTORICO,19:51
101016,PRACA TIRADENTES,19:55
110206,RUA DAS FLORES,20:01
