Linha,816
Tabela,002-1
num,ponto,horario
106002,TERMINAL SANTA FELICIDADE,05:52
104504,TERMINAL CAMPINA DO SIQUEIRA,06:12
106002,TERMINAL SANTA FELICIDADE,06:32
104504,TERMINAL CAMPINA DO SIQUEIRA,06:56
106002,TERMINAL SANTA FELICIDADE,07:16
104504,TERMINAL CAMPINA DO SIQUEIRA,07:42
106002,TERMINAL SANTA FELICIDADE,08:02
