Linha,816
Tabela,005-2
num,ponto,horario
104504,TERMINAL CAMPINA DO SIQUEIRA,17:20
106002,TERMINAL SANTA FELICIDADE,17:44
104504,TERMINAL CAMPINA DO SIQUEIRA,18:12
106002,TERMINAL SANTA FELICIDADE,18:38
104504,TERMINAL CAMPINA DO SIQUEIRA,19:05
