Linha,550
Tabela,011-1
num,ponto,horario
105704,TERMINAL PINHEIRINHO,06:00
108215,PRACA CARLOS GOMES,06:29
105704,TERMINAL PINHEIRINHO,07:01
108215,PRACA CARLOS GOMES,07:29
105704,TERMINAL PINHEIRINHO,08:03
108215,PRACA CARLOS GOMES,08:31
