Linha,550
Tabela,011-2
num,ponto,horario
105704,TERMINAL PINHEIRINHO,17:15
108215,PRACA CARLOS GOMES,17:46
105704,TERMINAL PINHEIRINHO,18:21
108215,PRACA CARLOS GOMES,18:52
