Linha,550
Tabela,007-2
num,ponto,horario
105704,TERMINAL PINHEIRINHO,16:34
108215,PRACA CARLOS GOMES,17:05
105704,TERMINAL PINHEIRINHO,17:40
108215,PRACA CARLOS GOMES,18:11
105704,TERMINAL PINHEIRINHO,18:46
108215,PRACA CARLOS GOMES,19:20
