Linha,550
Tabela,004-1
num,ponto,horario
105704,TERMINAL PINHEIRINHO,06:32
108215,PRACA CARLOS GOMES,07:00
105704,TERMINAL PINHEIRINHO,07:32
108215,PRACA CARLOS GOMES,08:00
