Linha,250
Tabela,008
num,ponto,horario
105934,TERMINAL SANTA CANDIDA,06:28
108024,ESTACAO TUBO CENTRAL/SUL,06:46
105933,TERMINAL PINHEIRINHO,07:22
108023,ESTACAO TUBO CENTRAL/NORTE,07:52
105934,TERMINAL SANTA CANDIDA,08:16
108024,ESTACAO TUBO CENTRAL/SUL,08:35
105933,TERMINAL PINHEIRINHO,09:11
108023,ESTACAO TUBO CENTRAL/NORTE,09:39
105934,TERMINAL SANTA CANDIDA,10:03
108024,ESTACAO TUBO CENTRAL/SUL,10:21
105933,TERMINAL PINHEIRINHO,10:56
108023,ESTACAO TUBO CENTRAL/NORTE,11:24
105934,TERMINAL SANTA CANDIDA,11:48
108024,ESTACAO TUBO CENTRAL/SUL,12:06
105933,TERMINAL PINHEIRINHO,12:41
108023,ESTACAO TUBO CENTRAL/NORTE,13:09
105934,TERMINAL SANTA CANDIDA,13:33
108024,ESTACAO TUBO CENTRAL/SUL,13:51
105933,TERMINAL PINHEIRINHO,14:26
108023,ESTACAO TUBO CENTRAL/NORTE,14:54
105934,TERMINAL SANTA CANDIDA,15:18
108024,ESTACAO TUBO CENTRAL/SUL,15:36
105933,TERMINAL PINHEIRINHO,16:11
108023,ESTACAO TUBO CENTRAL/NORTE,16:39
105934,TERMINAL SANTA CANDIDA,17:03
108024,ESTACAO TUBO CENTRAL/SUL,17:21
105933,TERMINAL PINHEIRINHO,17:56
108023,ESTACAO TUBO CENTRAL/NORTE,18:25
105934,TERMINAL SANTA CANDIDA,18:49
108024,ESTACAO TUBO CENTRAL/SUL,19:07
105933,TERMINAL PINHEIRINHO,19:42
108023,ESTACAO TUBO CENTRAL/NORTE,20:10
