Linha,250
Tabela,006
num,ponto,horario
105934,TERMINAL SANTA CANDIDA,06:10
108024,ESTACAO TUBO CENTRAL/SUL,06:29
105933,TERMINAL PINHEIRINHO,07:04
108023,ESTACAO TUBO CENTRAL/NORTE,07:34
105934,TERMINAL SANTA CANDIDA,07:58
108024,ESTACAO TUBO CENTRAL/SUL,08:16
105933,TERMINAL PINHEIRINHO,08:51
108023,ESTACAO TUBO CENTRAL/NORTE,09:19
105934,TERMINAL SANTA CANDIDA,09:42
108024,ESTACAO TUBO CENTRAL/SUL,10:00
105933,TERMINAL PINHEIRINHO,10:35
108023,ESTACAO TUBO CENTRAL/NORTE,11:03
105934,TERMINAL SANTA CANDIDA,11:27
108024,ESTACAO TUBO CENTRAL/SUL,11:45
105933,TERMINAL PINHEIRINHO,12:20
108023,ESTACAO TUBO CENTRAL/NORTE,12:48
105934,TERMINAL SANTA CANDIDA,13:12
108024,ESTACAO TUBO CENTRAL/SUL,13:30
105933,TERMINAL PINHEIRINHO,14:05
108023,ESTACAO TUBO CENTRAL/NORTE,14:33
105934,TERMINAL SANTA CANDIDA,14:57
108024,ESTACAO TUBO CENTRAL/SUL,15:15
105933,TERMINAL PINHEIRINHO,15:50
108023,ESTACAO TUBO CENTRAL/NORTE,16:18
105934,TERMINAL SANTA CANDIDA,16:42
108024,ESTACAO TUBO CENTRAL/SUL,17:00
105933,TERMINAL PINHEIRINHO,17:35
108023,ESTACAO TUBO CENTRAL/NORTE,18:04
105934,TERMINAL SANTA CANDIDA,18:28
108024,ESTACAO TUBO CENTRAL/SUL,18:47
105933,TERMINAL PINHEIRINHO,19:25
108023,ESTACAO TUBO CENTRAL/NORTE,19:53
