Linha,250
Tabela,013
num,ponto,horario
105934,TERMINAL SANTA CANDIDA,07:08
108024,ESTACAO TUBO CENTRAL/SUL,07:27
105933,TERMINAL PINHEIRINHO,08:03
108023,ESTACAO TUBO CENTRAL/NORTE,08:33
105934,TERMINAL SANTA CANDIDA,08:59
108024,ESTACAO TUBO CENTRAL/SUL,09:17
105933,TERMINAL PINHEIRINHO,09:53
108023,ESTACAO TUBO CENTRAL/NORTE,10:21
105934,TERMINAL SANTA CANDIDA,10:45
108024,ESTACAO TUBO CENTRAL/SUL,11:03
105933,TERMINAL PINHEIRINHO,11:38
108023,ESTACAO TUBO CENTRAL/NORTE,12:06
105934,TERMINAL SANTA CANDIDA,12:30
108024,ESTACAO TUBO CENTRAL/SUL,12:48
105933,TERMINAL PINHEIRINHO,13:23
108023,ESTACAO TUBO CENTRAL/NORTE,13:51
105934,TERMINAL SANTA CANDIDA,14:15
108024,ESTACAO TUBO CENTRAL/SUL,14:33
105933,TERMINAL PINHEIRINHO,15:08
108023,ESTACAO TUBO CENTRAL/NORTE,15:36
105934,TERMINAL SANTA CANDIDA,16:00
108024,ESTACAO TUBO CENTRAL/SUL,16:18
105933,TERMINAL PINHEIRINHO,16:53
108023,ESTACAO TUBO CENTRAL/NORTE,17:21
105934,TERMINAL SANTA CANDIDA,17:45
108024,ESTACAO TUBO CENTRAL/SUL,18:03
105933,TERMINAL PINHEIRINHO,18:39
108023,ESTACAO TUBO CENTRAL/NORTE,19:07
