Linha,250
Tabela,004
num,ponto,horario
105933,TERMINAL PINHEIRINHO,06:48
108023,ESTACAO TUBO CENTRAL/NORTE,07:18
105934,TERMINAL SANTA CANDIDA,07:42
108024,ESTACAO TUBO CENTRAL/SUL,08:00
105933,TERMINAL PINHEIRINHO,08:35
108023,ESTACAO TUBO CENTRAL/NORTE,09:05
105934,TERMINAL SANTA CANDIDA,09:31
108024,ESTACAO TUBO CENTRAL/SUL,09:49
105933,TERMINAL PINHEIRINHO,10:25
108023,ESTACAO TUBO CENTRAL/NORTE,10:53
105934,TERMINAL SANTA CANDIDA,11:17
108024,ESTACAO TUBO CENTRAL/SUL,11:35
105933,TERMINAL PINHEIRINHO,12:10
108023,ESTACAO TUBO CENTRAL/NORTE,12:38
105934,TERMINAL SANTA CANDIDA,13:02
108024,ESTACAO TUBO CENTRAL/SUL,13:20
105933,TERMINAL PINHEIRINHO,13:55
108023,ESTACAO TUBO CENTRAL/NORTE,14:23
105934,TERMINAL SANTA CANDIDA,14:47
108024,ESTACAO TUBO CENTRAL/SUL,15:05
105933,TERMINAL PINHEIRINHO,15:40
108023,ESTACAO TUBO CENTRAL/NORTE,16:08
105934,TERMINAL SANTA CANDIDA,16:32
108024,ESTACAO TUBO CENTRAL/SUL,16:50
105933,TERMINAL PINHEIRINHO,17:25
108023,ESTACAO TUBO CENTRAL/NORTE,17:53
105934,TERMINAL SANTA CANDIDA,18:17
108024,ESTACAO TUBO CENTRAL/SUL,18:35
105933,TERMINAL PINHEIRINHO,19:10
108023,ESTACAO TUBO CENTRAL/NORTE,19:38
105934,TERMINAL SANTA CANDIDA,20:00
108024,ESTACAO TUBO CENTRAL/SUL,20:18
