Linha,338
Tabela,001
num,ponto,horario
105509,TERMINAL HAUER,05:15
105104,TERMINAL CENTENARIO,05:50
105509,TERMINAL HAUER,06:25
105104,TERMINAL CENTENARIO,07:00
105509,TERMINAL HAUER,07:35
105104,TERMINAL CENTENARIO,08:10
105509,TERMINAL HAUER,08:45
105104,TERMINAL CENTENARIO,09:20
105509,TERMINAL HAUER,09:55
105104,TERMINAL CENTENARIO,10:30
105509,TERMINAL HAUER,11:05
105104,TERMINAL CENTENARIO,11:40
105509,TERMINAL HAUER,12:15
105104,TERMINAL CENTENARIO,12:50
105509,TERMINAL HAUER,13:25
105104,TERMINAL CENTENARIO,14:00
105509,TERMINAL HAUER,14:35
105104,TERMINAL CENTENARIO,15:10
105509,TERMINAL HAUER,15:45
105104,TERMINAL CENTENARIO,16:20
105509,TERMINAL HAUER,16:55
105104,TERMINAL CENTENARIO,17:30
105509,TERMINAL HAUER,18:05
105104,TERMINAL CENTENARIO,18:40
105509,TERMINAL HAUER,19:15
105104,TERMINAL CENTENARIO,19:50
105509,TERMINAL HAUER,20:25
105104,TERMINAL CENTENARIO,21:00
105509,TERMINAL HAUER,21:36
105104,TERMINAL CENTENARIO,22:11
105509,TERMINAL HAUER,22:48
105104,TERMINAL CENTENARIO,23:23
105509,TERMINAL HAUER,00:00
105104,TERMINAL CENTENARIO,00:35
