Linha,X08
Tabela,006
num,ponto,horario
108034,E.T. CEL. DULCÍDIO - SUL,17:06
105701,TERMINAL PINHEIRINHO (VAZIO),17:40
108034,E.T. CEL. DULCÍDIO - SUL,18:12
