Linha,X08
Tabela,001
num,ponto,horario
108034,E.T. CEL. DULCÍDIO - SUL,16:12
105701,TERMINAL PINHEIRINHO (VAZIO),16:47
108034,E.T. CEL. DULCÍDIO - SUL,17:18
105701,TERMINAL PINHEIRINHO (VAZIO),17:53
108034,E.T. CEL. DULCÍDIO - SUL,18:24
