Linha,X08
Tabela,002
num,ponto,horario
108034,E.T. CEL. DULCÍDIO - SUL,16:24
105701,TERMINAL PINHEIRINHO (VAZIO),16:59
108034,E.T. CEL. DULCÍDIO - SUL,17:30
105701,TERMINAL PINHEIRINHO (VAZIO),18:04
108034,E.T. CEL. DULCÍDIO - SUL,18:36
