Linha,X08
Tabela,005
num,ponto,horario
108034,E.T. CEL. DULCÍDIO - SUL,16:48
105701,TERMINAL PINHEIRINHO (VAZIO),17:23
108034,E.T. CEL. DULCÍDIO - SUL,17:54
