Linha,X08
Tabela,004
num,ponto,horario
108034,E.T. CEL. DULCÍDIO - SUL,16:36
105701,TERMINAL PINHEIRINHO (VAZIO),17:11
108034,E.T. CEL. DULCÍDIO - SUL,17:48
105701,TERMINAL PINHEIRINHO (VAZIO),18:23
108034,E.T. CEL. DULCÍDIO - SUL,18:54
