Linha,707
Tabela,010-1
num,ponto,horario
171104,TERMINAL TATUQUARA,06:20
102244,PRACA RUI BARBOSA,07:30
171104,TERMINAL TATUQUARA,08:35
102244,PRACA RUI BARBOSA,09:36
