Linha,707
Tabela,003-1
num,ponto,horario
171104,TERMINAL TATUQUARA,05:25
102244,PRACA RUI BARBOSA,06:16
171104,TERMINAL TATUQUARA,07:09
102244,PRACA RUI BARBOSA,08:25
