Linha,707
Tabela,011-2
num,ponto,horario
171104,TERMINAL TATUQUARA,16:24
102244,PRACA RUI BARBOSA,17:23
171104,TERMINAL TATUQUARA,18:26
102244,PRACA RUI BARBOSA,19:33
