Linha,707
Tabela,004
num,ponto,horario
171104,TERMINAL TATUQUARA,05:34
102244,PRACA RUI BARBOSA,06:26
171104,TERMINAL TATUQUARA,07:20
102244,PRACA RUI BARBOSA,08:35
171104,TERMINAL TATUQUARA,09:26
102244,PRACA RUI BARBOSA,10:18
171104,TERMINAL TATUQUARA,11:11
102244,PRACA RUI BARBOSA,12:04
171104,TERMINAL TATUQUARA,12:58
102244,PRACA RUI BARBOSA,13:51
171104,TERMINAL TATUQUARA,14:41
102244,PRACA RUI BARBOSA,15:33
171104,TERMINAL TATUQUARA,16:35
102244,PRACA RUI BARBOSA,17:37
171104,TERMINAL TATUQUARA,18:51
102244,PRACA RUI BARBOSA,19:52
171104,TERMINAL TATUQUARA,20:36
102244,PRACA RUI BARBOSA,21:29
171104,TERMINAL TATUQUARA,22:28
102244,PRACA RUI BARBOSA,23:15
