Linha,707
Tabela,002
num,ponto,horario
171104,TERMINAL TATUQUARA,05:15
102244,PRACA RUI BARBOSA,06:05
171104,TERMINAL TATUQUARA,06:59
102244,PRACA RUI BARBOSA,08:14
171104,TERMINAL TATUQUARA,09:09
102244,PRACA RUI BARBOSA,10:02
171104,TERMINAL TATUQUARA,10:53
102244,PRACA RUI BARBOSA,11:46
171104,TERMINAL TATUQUARA,12:40
102244,PRACA RUI BARBOSA,13:33
171104,TERMINAL TATUQUARA,14:24
102244,PRACA RUI BARBOSA,15:15
171104,TERMINAL TATUQUARA,16:13
102244,PRACA RUI BARBOSA,17:12
171104,TERMINAL TATUQUARA,18:17
102244,PRACA RUI BARBOSA,19:27
