Linha,707
Tabela,008-2
num,ponto,horario
108206,ESTAÇÃO XAXIM (SENTIDO NORTE),15:25
102244,PRACA RUI BARBOSA,16:00
171104,TERMINAL TATUQUARA,16:59
102244,PRACA RUI BARBOSA,18:04
171104,TERMINAL TATUQUARA,19:13
102244,PRACA RUI BARBOSA,20:11
171104,TERMINAL TATUQUARA,20:57
102244,PRACA RUI BARBOSA,21:49
