Linha,387
Tabela,002
num,ponto,horario
105109,TERMINAL CENTENARIO,06:15
102038,PRACA RUI BARBOSA,06:54
105109,TERMINAL CENTENARIO,07:33
102038,PRACA RUI BARBOSA,08:12
105109,TERMINAL CENTENARIO,08:51
102038,PRACA RUI BARBOSA,09:30
105109,TERMINAL CENTENARIO,10:09
102038,PRACA RUI BARBOSA,10:48
105109,TERMINAL CENTENARIO,11:27
102038,PRACA RUI BARBOSA,12:06
105109,TERMINAL CENTENARIO,12:45
102038,PRACA RUI BARBOSA,13:24
105109,TERMINAL CENTENARIO,14:03
102038,PRACA RUI BARBOSA,14:39
105109,TERMINAL CENTENARIO,15:15
102038,PRACA RUI BARBOSA,15:51
105109,TERMINAL CENTENARIO,16:27
102038,PRACA RUI BARBOSA,17:03
105109,TERMINAL CENTENARIO,17:39
102038,PRACA RUI BARBOSA,18:15
105109,TERMINAL CENTENARIO,18:51
102038,PRACA RUI BARBOSA,19:27
105109,TERMINAL CENTENARIO,20:03
102038,PRACA RUI BARBOSA,20:39
105109,TERMINAL CENTENARIO,21:15
102038,PRACA RUI BARBOSA,21:51
105109,TERMINAL CENTENARIO,22:27
102038,PRACA RUI BARBOSA,23:03
105109,TERMINAL CENTENARIO,23:39
102038,PRACA RUI BARBOSA,00:05
