Linha,030
Tabela,005
num,ponto,horario
105907,TERMINAL SANTA CANDIDA,05:32
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),05:47
105603,TERMINAL OFICINAS (SENT.CARMO),06:08
104907,TERMINAL CARMO (SENT. C.RASO),06:30
104815,TERMINAL CAPAO RASO,06:54
104905,TERMINAL CARMO (SENT.OFICINAS),07:23
105606,TERMINAL OFICINAS(SENT.B.ALTO),07:47
104006,TERM.BAIRRO ALTO (SENT.S.CAND),08:09
105907,TERMINAL SANTA CANDIDA,08:25
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),08:41
105603,TERMINAL OFICINAS (SENT.CARMO),09:01
104907,TERMINAL CARMO (SENT. C.RASO),09:27
104815,TERMINAL CAPAO RASO,09:51
104905,TERMINAL CARMO (SENT.OFICINAS),10:11
105606,TERMINAL OFICINAS(SENT.B.ALTO),10:46
104006,TERM.BAIRRO ALTO (SENT.S.CAND),11:08
105907,TERMINAL SANTA CANDIDA,11:24
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),11:40
105603,TERMINAL OFICINAS (SENT.CARMO),12:00
104907,TERMINAL CARMO (SENT. C.RASO),12:26
104815,TERMINAL CAPAO RASO,12:50
104905,TERMINAL CARMO (SENT.OFICINAS),13:20
105606,TERMINAL OFICINAS(SENT.B.ALTO),13:45
104006,TERM.BAIRRO ALTO (SENT.S.CAND),14:07
105907,TERMINAL SANTA CANDIDA,14:23
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),14:39
105603,TERMINAL OFICINAS (SENT.CARMO),14:59
104907,TERMINAL CARMO (SENT. C.RASO),15:25
104815,TERMINAL CAPAO RASO,15:49
104905,TERMINAL CARMO (SENT.OFICINAS),16:19
105606,TERMINAL OFICINAS(SENT.B.ALTO),16:44
104006,TERM.BAIRRO ALTO (SENT.S.CAND),17:06
105907,TERMINAL SANTA CANDIDA,17:22
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),17:38
105603,TERMINAL OFICINAS (SENT.CARMO),17:58
104907,TERMINAL CARMO (SENT. C.RASO),18:24
104815,TERMINAL CAPAO RASO,18:48
104905,TERMINAL CARMO (SENT.OFICINAS),19:19
105606,TERMINAL OFICINAS(SENT.B.ALTO),19:43
104006,TERM.BAIRRO ALTO (SENT.S.CAND),20:05
105907,TERMINAL SANTA CANDIDA,20:21
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),20:37
105603,TERMINAL OFICINAS (SENT.CARMO),20:57
104907,TERMINAL CARMO (SENT. C.RASO),21:23
104815,TERMINAL CAPAO RASO,21:46
104905,TERMINAL CARMO (SENT.OFICINAS),22:15
105606,TERMINAL OFICINAS(SENT.B.ALTO),22:39
104006,TERM.BAIRRO ALTO (SENT.S.CAND),23:00
105907,TERMINAL SANTA CANDIDA,23:15
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),23:29
105603,TERMINAL OFICINAS (SENT.CARMO),23:46
104907,TERMINAL CARMO (SENT. C.RASO),00:08
104815,TERMINAL CAPAO RASO,00:29
