Linha,030
Tabela,001
num,ponto,horario
105907,TERMINAL SANTA CANDIDA,05:02
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),05:15
105603,TERMINAL OFICINAS (SENT.CARMO),05:35
104907,TERMINAL CARMO (SENT. C.RASO),05:57
104815,TERMINAL CAPAO RASO,06:20
104905,TERMINAL CARMO (SENT.OFICINAS),06:48
105606,TERMINAL OFICINAS(SENT.B.ALTO),07:12
104006,TERM.BAIRRO ALTO (SENT.S.CAND),07:33
105907,TERMINAL SANTA CANDIDA,07:49
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),08:05
105603,TERMINAL OFICINAS (SENT.CARMO),08:25
104907,TERMINAL CARMO (SENT. C.RASO),08:51
104815,TERMINAL CAPAO RASO,09:15
104905,TERMINAL CARMO (SENT.OFICINAS),09:45
105606,TERMINAL OFICINAS(SENT.B.ALTO),10:10
104006,TERM.BAIRRO ALTO (SENT.S.CAND),10:32
105907,TERMINAL SANTA CANDIDA,10:48
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),11:04
105603,TERMINAL OFICINAS (SENT.CARMO),11:24
104907,TERMINAL CARMO (SENT. C.RASO),11:50
104815,TERMINAL CAPAO RASO,12:14
104905,TERMINAL CARMO (SENT.OFICINAS),12:44
105606,TERMINAL OFICINAS(SENT.B.ALTO),13:09
104006,TERM.BAIRRO ALTO (SENT.S.CAND),13:31
105907,TERMINAL SANTA CANDIDA,13:47
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),14:03
105603,TERMINAL OFICINAS (SENT.CARMO),14:23
104907,TERMINAL CARMO (SENT. C.RASO),14:49
104815,TERMINAL CAPAO RASO,15:13
104905,TERMINAL CARMO (SENT.OFICINAS),15:43
105606,TERMINAL OFICINAS(SENT.B.ALTO),16:08
104006,TERM.BAIRRO ALTO (SENT.S.CAND),16:30
105907,TERMINAL SANTA CANDIDA,16:46
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),17:02
105603,TERMINAL OFICINAS (SENT.CARMO),17:22
104907,TERMINAL CARMO (SENT. C.RASO),17:48
104815,TERMINAL CAPAO RASO,18:12
104905,TERMINAL CARMO (SENT.OFICINAS),18:42
105606,TERMINAL OFICINAS(SENT.B.ALTO),19:07
104006,TERM.BAIRRO ALTO (SENT.S.CAND),19:29
105907,TERMINAL SANTA CANDIDA,19:45
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),20:01
105603,TERMINAL OFICINAS (SENT.CARMO),20:21
104907,TERMINAL CARMO (SENT. C.RASO),20:47
104815,TERMINAL CAPAO RASO,21:10
104905,TERMINAL CARMO (SENT.OFICINAS),21:40
105606,TERMINAL OFICINAS(SENT.B.ALTO),22:05
104006,TERM.BAIRRO ALTO (SENT.S.CAND),22:26
105907,TERMINAL SANTA CANDIDA,22:40
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),22:54
105603,TERMINAL OFICINAS (SENT.CARMO),23:12
104907,TERMINAL CARMO (SENT. C.RASO),23:35
104815,TERMINAL CAPAO RASO,23:56
104905,TERMINAL CARMO (SENT.OFICINAS),00:20
105606,TERMINAL OFICINAS(SENT.B.ALTO),00:39
