Linha,205
Tabela,002
num,ponto,horario
104103,TERMINAL BARREIRINHA,05:50
101161,TRAVESSA MOREIRA GARCEZ,06:12
104103,TERMINAL BARREIRINHA,06:35
101161,TRAVESSA MOREIRA GARCEZ,06:57
104103,TERMINAL BARREIRINHA,07:20
101161,TRAVESSA MOREIRA GARCEZ,07:45
104103,TERMINAL BARREIRINHA,08:08
101161,TRAVESSA MOREIRA GARCEZ,08:33
104103,TERMINAL BARREIRINHA,08:56
101161,TRAVESSA MOREIRA GARCEZ,09:21
104103,TERMINAL BARREIRINHA,09:44
101161,TRAVESSA MOREIRA GARCEZ,10:09
104103,TERMINAL BARREIRINHA,10:34
101161,TRAVESSA MOREIRA GARCEZ,10:58
104103,TERMINAL BARREIRINHA,11:25
101161,TRAVESSA MOREIRA GARCEZ,11:49
104103,TERMINAL BARREIRINHA,12:16
101161,TRAVESSA MOREIRA GARCEZ,12:40
104103,TERMINAL BARREIRINHA,13:07
101161,TRAVESSA MOREIRA GARCEZ,13:31
104103,TERMINAL BARREIRINHA,13:58
101161,TRAVESSA MOREIRA GARCEZ,14:22
104103,TERMINAL BARREIRINHA,14:49
101161,TRAVESSA MOREIRA GARCEZ,15:13
104103,TERMINAL BARREIRINHA,15:40
101161,TRAVESSA MOREIRA GARCEZ,16:04
104103,TERMINAL BARREIRINHA,16:31
101161,TRAVESSA MOREIRA GARCEZ,16:55
104103,TERMINAL BARREIRINHA,17:22
101161,TRAVESSA MOREIRA GARCEZ,17:46
104103,TERMINAL BARREIRINHA,18:13
101161,TRAVESSA MOREIRA GARCEZ,18:37
104103,TERMINAL BARREIRINHA,19:02
101161,TRAVESSA MOREIRA GARCEZ,19:26
