Linha,602
Tabela,002
num,ponto,horario
105703,TERMINAL PINHEIRINHO,05:17
106102,TERMINAL SITIO CERCADO,05:33
104304,TERMINAL BOQUEIRAO,05:48
105503,TERMINAL HAUER,06:02
105802,TERMINAL PORTAO,06:24
105703,TERMINAL PINHEIRINHO,06:41
106102,TERMINAL SITIO CERCADO,06:56
104304,TERMINAL BOQUEIRAO,07:13
105503,TERMINAL HAUER,07:28
105802,TERMINAL PORTAO,07:51
105703,TERMINAL PINHEIRINHO,08:08
106102,TERMINAL SITIO CERCADO,08:23
104304,TERMINAL BOQUEIRAO,08:41
105503,TERMINAL HAUER,08:57
105802,TERMINAL PORTAO,09:22
105703,TERMINAL PINHEIRINHO,09:40
106102,TERMINAL SITIO CERCADO,09:56
104304,TERMINAL BOQUEIRAO,10:13
105503,TERMINAL HAUER,10:28
105802,TERMINAL PORTAO,10:51
105703,TERMINAL PINHEIRINHO,11:08
106102,TERMINAL SITIO CERCADO,11:23
104304,TERMINAL BOQUEIRAO,11:40
105503,TERMINAL HAUER,11:55
105802,TERMINAL PORTAO,12:18
105703,TERMINAL PINHEIRINHO,12:35
106102,TERMINAL SITIO CERCADO,12:50
104304,TERMINAL BOQUEIRAO,13:07
105503,TERMINAL HAUER,13:21
105802,TERMINAL PORTAO,13:44
105703,TERMINAL PINHEIRINHO,14:01
106102,TERMINAL SITIO CERCADO,14:16
104304,TERMINAL BOQUEIRAO,14:33
105503,TERMINAL HAUER,14:48
105802,TERMINAL PORTAO,15:10
105703,TERMINAL PINHEIRINHO,15:27
106102,TERMINAL SITIO CERCADO,15:42
104304,TERMINAL BOQUEIRAO,15:59
105503,TERMINAL HAUER,16:14
105802,TERMINAL PORTAO,16:37
105703,TERMINAL PINHEIRINHO,16:54
106102,TERMINAL SITIO CERCADO,17:09
104304,TERMINAL BOQUEIRAO,17:26
105503,TERMINAL HAUER,17:41
105802,TERMINAL PORTAO,18:04
105703,TERMINAL PINHEIRINHO,18:21
106102,TERMINAL SITIO CERCADO,18:36
104304,TERMINAL BOQUEIRAO,18:53
105503,TERMINAL HAUER,19:08
105802,TERMINAL PORTAO,19:31
105703,TERMINAL PINHEIRINHO,19:49
106102,TERMINAL SITIO CERCADO,20:05
104304,TERMINAL BOQUEIRAO,20:22
105503,TERMINAL HAUER,20:37
105802,TERMINAL PORTAO,20:58
105703,TERMINAL PINHEIRINHO,21:14
106102,TERMINAL SITIO CERCADO,21:28
104304,TERMINAL BOQUEIRAO,21:45
105503,TERMINAL HAUER,22:00
105802,TERMINAL PORTAO,22:20
105703,TERMINAL PINHEIRINHO,22:37
106102,TERMINAL SITIO CERCADO,22:52
104304,TERMINAL BOQUEIRAO,23:09
105503,TERMINAL HAUER,23:25
105802,TERMINAL PORTAO,23:45
105703,TERMINAL PINHEIRINHO,00:01
