Linha,602
Tabela,008
num,ponto,horario
106102,TERMINAL SITIO CERCADO,05:24
104304,TERMINAL BOQUEIRAO,05:39
105503,TERMINAL HAUER,05:53
105802,TERMINAL PORTAO,06:15
105703,TERMINAL PINHEIRINHO,06:32
106102,TERMINAL SITIO CERCADO,06:48
104304,TERMINAL BOQUEIRAO,07:05
105503,TERMINAL HAUER,07:20
105802,TERMINAL PORTAO,07:44
105703,TERMINAL PINHEIRINHO,08:01
106102,TERMINAL SITIO CERCADO,08:16
104304,TERMINAL BOQUEIRAO,08:33
105503,TERMINAL HAUER,08:49
105802,TERMINAL PORTAO,09:12
105703,TERMINAL PINHEIRINHO,09:29
106102,TERMINAL SITIO CERCADO,09:44
104304,TERMINAL BOQUEIRAO,10:01
105503,TERMINAL HAUER,10:16
105802,TERMINAL PORTAO,10:38
105703,TERMINAL PINHEIRINHO,10:55
106102,TERMINAL SITIO CERCADO,11:11
104304,TERMINAL BOQUEIRAO,11:28
105503,TERMINAL HAUER,11:42
105802,TERMINAL PORTAO,12:05
105703,TERMINAL PINHEIRINHO,12:22
106102,TERMINAL SITIO CERCADO,12:37
104304,TERMINAL BOQUEIRAO,12:54
105503,TERMINAL HAUER,13:08
105802,TERMINAL PORTAO,13:31
105703,TERMINAL PINHEIRINHO,13:48
106102,TERMINAL SITIO CERCADO,14:03
104304,TERMINAL BOQUEIRAO,14:20
105503,TERMINAL HAUER,14:35
105802,TERMINAL PORTAO,14:57
105703,TERMINAL PINHEIRINHO,15:14
106102,TERMINAL SITIO CERCADO,15:29
104304,TERMINAL BOQUEIRAO,15:46
105503,TERMINAL HAUER,16:01
105802,TERMINAL PORTAO,16:25
105703,TERMINAL PINHEIRINHO,16:42
106102,TERMINAL SITIO CERCADO,16:57
104304,TERMINAL BOQUEIRAO,17:14
105503,TERMINAL HAUER,17:29
105802,TERMINAL PORTAO,17:52
105703,TERMINAL PINHEIRINHO,18:09
106102,TERMINAL SITIO CERCADO,18:25
104304,TERMINAL BOQUEIRAO,18:42
105503,TERMINAL HAUER,18:57
105802,TERMINAL PORTAO,19:19
105703,TERMINAL PINHEIRINHO,19:37
106102,TERMINAL SITIO CERCADO,19:51
104304,TERMINAL BOQUEIRAO,20:08
105503,TERMINAL HAUER,20:23
105802,TERMINAL PORTAO,20:45
105703,TERMINAL PINHEIRINHO,21:02
106102,TERMINAL SITIO CERCADO,21:16
104304,TERMINAL BOQUEIRAO,21:33
105503,TERMINAL HAUER,21:48
105802,TERMINAL PORTAO,22:08
105703,TERMINAL PINHEIRINHO,22:25
106102,TERMINAL SITIO CERCADO,22:40
104304,TERMINAL BOQUEIRAO,22:57
105503,TERMINAL HAUER,23:12
105802,TERMINAL PORTAO,23:32
105703,TERMINAL PINHEIRINHO,23:49
106102,TERMINAL SITIO CERCADO,00:04
