Linha,602
Tabela,003
num,ponto,horario
106102,TERMINAL SITIO CERCADO,06:18
104304,TERMINAL BOQUEIRAO,06:35
105503,TERMINAL HAUER,06:49
105802,TERMINAL PORTAO,07:13
105703,TERMINAL PINHEIRINHO,07:30
106102,TERMINAL SITIO CERCADO,07:45
104304,TERMINAL BOQUEIRAO,08:02
105503,TERMINAL HAUER,08:16
105802,TERMINAL PORTAO,08:38
105703,TERMINAL PINHEIRINHO,08:53
106102,TERMINAL SITIO CERCADO,09:07
104304,TERMINAL BOQUEIRAO,09:24
105503,TERMINAL HAUER,09:38
105802,TERMINAL PORTAO,10:01
105703,TERMINAL PINHEIRINHO,10:18
106102,TERMINAL SITIO CERCADO,10:34
104304,TERMINAL BOQUEIRAO,10:51
105503,TERMINAL HAUER,11:06
105802,TERMINAL PORTAO,11:28
105703,TERMINAL PINHEIRINHO,11:45
106102,TERMINAL SITIO CERCADO,12:00
104304,TERMINAL BOQUEIRAO,12:17
105503,TERMINAL HAUER,12:32
105802,TERMINAL PORTAO,12:54
105703,TERMINAL PINHEIRINHO,13:11
106102,TERMINAL SITIO CERCADO,13:26
104304,TERMINAL BOQUEIRAO,13:43
105503,TERMINAL HAUER,13:58
105802,TERMINAL PORTAO,14:20
105703,TERMINAL PINHEIRINHO,14:37
106102,TERMINAL SITIO CERCADO,14:52
104304,TERMINAL BOQUEIRAO,15:09
105503,TERMINAL HAUER,15:24
105802,TERMINAL PORTAO,15:47
105703,TERMINAL PINHEIRINHO,16:04
106102,TERMINAL SITIO CERCADO,16:19
104304,TERMINAL BOQUEIRAO,16:36
105503,TERMINAL HAUER,16:51
105802,TERMINAL PORTAO,17:13
105703,TERMINAL PINHEIRINHO,17:30
106102,TERMINAL SITIO CERCADO,17:45
104304,TERMINAL BOQUEIRAO,18:02
105503,TERMINAL HAUER,18:17
105802,TERMINAL PORTAO,18:40
105703,TERMINAL PINHEIRINHO,18:57
106102,TERMINAL SITIO CERCADO,19:12
104304,TERMINAL BOQUEIRAO,19:29
105503,TERMINAL HAUER,19:44
105802,TERMINAL PORTAO,20:08
105703,TERMINAL PINHEIRINHO,20:25
106102,TERMINAL SITIO CERCADO,20:41
104304,TERMINAL BOQUEIRAO,20:58
105503,TERMINAL HAUER,21:13
105802,TERMINAL PORTAO,21:33
105703,TERMINAL PINHEIRINHO,21:49
106102,TERMINAL SITIO CERCADO,22:04
104304,TERMINAL BOQUEIRAO,22:21
105503,TERMINAL HAUER,22:36
105802,TERMINAL PORTAO,22:56
105703,TERMINAL PINHEIRINHO,23:13
106102,TERMINAL SITIO CERCADO,23:32
104304,TERMINAL BOQUEIRAO,23:44
105503,TERMINAL HAUER,23:58
105802,TERMINAL PORTAO,00:18
105703,TERMINAL PINHEIRINHO,00:35
