Linha,602
Tabela,017-1
num,ponto,horario
106102,TERMINAL SITIO CERCADO,06:34
104304,TERMINAL BOQUEIRAO,06:51
105503,TERMINAL HAUER,07:06
105802,TERMINAL PORTAO,07:30
105703,TERMINAL PINHEIRINHO,07:47
106102,TERMINAL SITIO CERCADO,08:03
104304,TERMINAL BOQUEIRAO,08:20
105503,TERMINAL HAUER,08:34
