Linha,707
Tabela,004
num,ponto,horario
171104,TERMINAL TATUQUARA,06:06
102244,PRACA RUI BARBOSA,06:59
171104,TERMINAL TATUQUARA,07:52
102244,PRACA RUI BARBOSA,08:46
171104,TERMINAL TATUQUARA,09:40
102244,PRACA RUI BARBOSA,10:34
171104,TERMINAL TATUQUARA,11:28
102244,PRACA RUI BARBOSA,12:22
171104,TERMINAL TATUQUARA,13:16
102244,PRACA RUI BARBOSA,14:10
171104,TERMINAL TATUQUARA,15:12
102244,PRACA RUI BARBOSA,16:06
171104,TERMINAL TATUQUARA,17:00
102244,PRACA RUI BARBOSA,17:54
171104,TERMINAL TATUQUARA,18:48
102244,PRACA RUI BARBOSA,19:42
171104,TERMINAL TATUQUARA,20:28
102244,PRACA RUI BARBOSA,21:20
171104,TERMINAL TATUQUARA,22:13
102244,PRACA RUI BARBOSA,23:05
