Linha,681
Tabela,003
num,ponto,horario
171067,TERMINAL TATUQUARA,05:25
170998,VILA DALAGASSA,05:30
105726,TERMINAL PINHEIRINHO,06:00
171067,TERMINAL TATUQUARA,06:25
170998,VILA DALAGASSA,06:31
105726,TERMINAL PINHEIRINHO,07:12
171067,TERMINAL TATUQUARA,07:37
170998,VILA DALAGASSA,07:43
105726,TERMINAL PINHEIRINHO,08:24
171067,TERMINAL TATUQUARA,08:49
170998,VILA DALAGASSA,08:55
105726,TERMINAL PINHEIRINHO,09:32
171067,TERMINAL TATUQUARA,10:00
170998,VILA DALAGASSA,10:06
105726,TERMINAL PINHEIRINHO,10:38
171067,TERMINAL TATUQUARA,11:10
170998,VILA DALAGASSA,11:16
105726,TERMINAL PINHEIRINHO,11:48
171067,TERMINAL TATUQUARA,12:20
170998,VILA DALAGASSA,12:26
105726,TERMINAL PINHEIRINHO,12:58
171067,TERMINAL TATUQUARA,13:30
170998,VILA DALAGASSA,13:36
105726,TERMINAL PINHEIRINHO,14:08
171067,TERMINAL TATUQUARA,14:40
170998,VILA DALAGASSA,14:46
105726,TERMINAL PINHEIRINHO,15:18
171067,TERMINAL TATUQUARA,15:50
170998,VILA DALAGASSA,15:56
105726,TERMINAL PINHEIRINHO,16:39
171067,TERMINAL TATUQUARA,17:14
170998,VILA DALAGASSA,17:20
105726,TERMINAL PINHEIRINHO,17:53
171067,TERMINAL TATUQUARA,18:29
170998,VILA DALAGASSA,18:35
105726,TERMINAL PINHEIRINHO,19:08
171067,TERMINAL TATUQUARA,19:38
170998,VILA DALAGASSA,19:43
105726,TERMINAL PINHEIRINHO,20:09
171067,TERMINAL TATUQUARA,20:42
170998,VILA DALAGASSA,20:47
105726,TERMINAL PINHEIRINHO,21:12
171067,TERMINAL TATUQUARA,21:45
170998,VILA DALAGASSA,21:50
105726,TERMINAL PINHEIRINHO,22:15
171067,TERMINAL TATUQUARA,22:48
170998,VILA DALAGASSA,22:53
105726,TERMINAL PINHEIRINHO,23:18
171067,TERMINAL TATUQUARA,23:50
170998,VILA DALAGASSA,23:55
105726,TERMINAL PINHEIRINHO,00:20
