Linha,681
Tabela,002-1
num,ponto,horario
170998,VILA DALAGASSA,05:07
105930,TERMINAL PINHEIRINHO (VAZIO),05:31
170998,VILA DALAGASSA,05:52
105930,TERMINAL PINHEIRINHO (VAZIO),06:20
170998,VILA DALAGASSA,06:52
