Linha,865
Tabela,001
num,ponto,horario
180980,RUA PAULO GORSKI,05:50
101002,PRACA TIRADENTES,06:20
180980,RUA PAULO GORSKI,06:50
101002,PRACA TIRADENTES,07:20
180980,RUA PAULO GORSKI,07:50
101002,PRACA TIRADENTES,08:20
180980,RUA PAULO GORSKI,08:50
101002,PRACA TIRADENTES,09:20
180980,RUA PAULO GORSKI,09:50
101002,PRACA TIRADENTES,10:20
180980,RUA PAULO GORSKI,10:50
101002,PRACA TIRADENTES,11:20
180980,RUA PAULO GORSKI,11:50
101002,PRACA TIRADENTES,12:20
180980,RUA PAULO GORSKI,12:50
101002,PRACA TIRADENTES,13:20
180980,RUA PAULO GORSKI,13:50
101002,PRACA TIRADENTES,14:20
180980,RUA PAULO GORSKI,14:50
101002,PRACA TIRADENTES,15:20
180980,RUA PAULO GORSKI,15:50
101002,PRACA TIRADENTES,16:20
180980,RUA PAULO GORSKI,16:50
101002,PRACA TIRADENTES,17:20
180980,RUA PAULO GORSKI,17:50
101002,PRACA TIRADENTES,18:20
180980,RUA PAULO GORSKI,18:50
101002,PRACA TIRADENTES,19:20
180980,RUA PAULO GORSKI,19:50
101002,PRACA TIRADENTES,20:20
180980,RUA PAULO GORSKI,20:45
101002,PRACA TIRADENTES,21:10
180980,RUA PAULO GORSKI,21:35
101002,PRACA TIRADENTES,22:00
180980,RUA PAULO GORSKI,22:25
101002,PRACA TIRADENTES,22:50
180980,RUA PAULO GORSKI,23:15
101002,PRACA TIRADENTES,23:40
