Linha,211
Tabela,003-1
num,ponto,horario
104407,TERMINAL CABRAL,06:32
130088,BAIRRO COLINA VERDE,06:55
104407,TERMINAL CABRAL,07:19
130088,BAIRRO COLINA VERDE,07:47
104407,TERMINAL CABRAL,08:12
