Linha,182
Tabela,002
num,ponto,horario
120080,PQ.SAO LOURENCO (SENT.BARREIRINHA),05:27
104107,TERMINAL BARREIRINHA,05:40
101021,PRACA TIRADENTES,06:14
104107,TERMINAL BARREIRINHA,06:46
101021,PRACA TIRADENTES,07:27
104107,TERMINAL BARREIRINHA,08:02
101021,PRACA TIRADENTES,08:47
104107,TERMINAL BARREIRINHA,09:24
101021,PRACA TIRADENTES,10:02
104107,TERMINAL BARREIRINHA,10:40
101021,PRACA TIRADENTES,11:17
104107,TERMINAL BARREIRINHA,11:57
101021,PRACA TIRADENTES,12:37
104107,TERMINAL BARREIRINHA,13:17
101021,PRACA TIRADENTES,13:57
104107,TERMINAL BARREIRINHA,14:37
101021,PRACA TIRADENTES,15:17
104107,TERMINAL BARREIRINHA,16:01
101021,PRACA TIRADENTES,16:51
104107,TERMINAL BARREIRINHA,17:41
101021,PRACA TIRADENTES,18:29
