Linha,226
Tabela,001
num,ponto,horario
120182,BAIRRO ABAETE,05:40
104207,TERMINAL BOA VISTA,06:00
120182,BAIRRO ABAETE,06:20
104207,TERMINAL BOA VISTA,06:40
120182,BAIRRO ABAETE,07:00
104207,TERMINAL BOA VISTA,07:20
120182,BAIRRO ABAETE,07:40
104207,TERMINAL BOA VISTA,08:00
120182,BAIRRO ABAETE,08:20
104207,TERMINAL BOA VISTA,08:40
120182,BAIRRO ABAETE,09:00
104207,TERMINAL BOA VISTA,09:20
120182,BAIRRO ABAETE,09:40
104207,TERMINAL BOA VISTA,10:00
120182,BAIRRO ABAETE,10:20
104207,TERMINAL BOA VISTA,10:40
120182,BAIRRO ABAETE,11:00
104207,TERMINAL BOA VISTA,11:20
120182,BAIRRO ABAETE,11:40
104207,TERMINAL BOA VISTA,12:00
120182,BAIRRO ABAETE,12:20
104207,TERMINAL BOA VISTA,12:40
120182,BAIRRO ABAETE,13:00
104207,TERMINAL BOA VISTA,13:20
120182,BAIRRO ABAETE,13:40
104207,TERMINAL BOA VISTA,14:00
120182,BAIRRO ABAETE,14:20
104207,TERMINAL BOA VISTA,14:40
120182,BAIRRO ABAETE,15:00
104207,TERMINAL BOA VISTA,15:20
120182,BAIRRO ABAETE,15:40
104207,TERMINAL BOA VISTA,16:00
120182,BAIRRO ABAETE,16:20
104207,TERMINAL BOA VISTA,16:40
120182,BAIRRO ABAETE,17:00
104207,TERMINAL BOA VISTA,17:20
120182,BAIRRO ABAETE,17:40
104207,TERMINAL BOA VISTA,18:00
120182,BAIRRO ABAETE,18:20
104207,TERMINAL BOA VISTA,18:40
120182,BAIRRO ABAETE,19:00
104207,TERMINAL BOA VISTA,19:20
120182,BAIRRO ABAETE,19:40
104207,TERMINAL BOA VISTA,20:00
120182,BAIRRO ABAETE,20:20
104207,TERMINAL BOA VISTA,20:40
120182,BAIRRO ABAETE,21:00
104207,TERMINAL BOA VISTA,21:20
120182,BAIRRO ABAETE,21:40
104207,TERMINAL BOA VISTA,22:00
120182,BAIRRO ABAETE,22:20
104207,TERMINAL BOA VISTA,22:45
120182,BAIRRO ABAETE,23:05
104207,TERMINAL BOA VISTA,23:30
120182,BAIRRO ABAETE,23:50
104207,TERMINAL BOA VISTA,00:15
