Linha,607
Tabela,015
num,ponto,horario
109100,TERMINAL CIC,06:25
109051,TUBO TIRADENTES,07:03
350808,TERMINAL MARACANA,07:37
109063,PRACA RUI BARBOSA,08:21
109100,TERMINAL CIC,08:53
109051,TUBO TIRADENTES,09:31
350808,TERMINAL MARACANA,10:08
109063,PRACA RUI BARBOSA,10:49
109100,TERMINAL CIC,11:25
109051,TUBO TIRADENTES,12:03
350808,TERMINAL MARACANA,12:40
109063,PRACA RUI BARBOSA,13:21
109100,TERMINAL CIC,13:57
109051,TUBO TIRADENTES,14:35
350808,TERMINAL MARACANA,15:13
109063,PRACA RUI BARBOSA,15:59
109100,TERMINAL CIC,16:39
109051,TUBO TIRADENTES,17:25
350808,TERMINAL MARACANA,18:10
109063,PRACA RUI BARBOSA,18:52
